Date time,Home (kW),Solar (kW),Grid (kW)
2023-06-29T15:40:00-05:00,1.0,3.4,0.0
2023-06-29T15:45:00-05:00,1.0,3.3,0.0
2023-06-29T15:50:00-05:00,1.0,3.3,0.0
2023-06-29T15:55:00-05:00,1.0,3.3,0.0
2023-06-29T16:00:00-05:00,1.0,3.3,0.0
2023-06-29T16:05:00-05:00,1.1,3.2,0.0
2023-06-29T16:10:00-05:00,1.1,3.2,0.0
2023-06-29T16:15:00-05:00,1.1,3.1,0.0
2023-06-29T16:20:00-05:00,1.2,3.1,0.0
2023-06-29T16:25:00-05:00,4.9,3.1,0.0
2023-06-29T16:30:00-05:00,2.1,3.0,0.0
2023-06-29T16:35:00-05:00,0.7,3.0,0.0
2023-06-29T16:40:00-05:00,0.5,2.9,1.6
2023-06-29T16:45:00-05:00,0.5,2.9,0.0
2023-06-29T16:50:00-05:00,0.6,2.8,0.0
2023-06-29T16:55:00-05:00,0.9,2.8,0.0
2023-06-29T17:00:00-05:00,0.9,2.7,0.0
2023-06-29T17:05:00-05:00,0.7,2.7,0.0
2023-06-29T17:10:00-05:00,1.3,1.3,0.0
2023-06-29T17:15:00-05:00,1.1,0.0,0.0
2023-06-29T17:20:00-05:00,0.5,0.9,0.0
2023-06-29T17:25:00-05:00,3.2,2.4,0.0
2023-06-29T17:30:00-05:00,3.8,2.4,0.0
2023-06-29T17:35:00-05:00,3.8,2.4,0.0
2023-06-29T17:40:00-05:00,3.8,2.3,0.0
2023-06-29T17:45:00-05:00,3.8,2.2,0.0
2023-06-29T17:50:00-05:00,3.8,2.2,1.8
2023-06-29T17:55:00-05:00,3.7,2.1,0.0
2023-06-29T18:00:00-05:00,3.7,1.8,0.0
2023-06-29T18:05:00-05:00,3.7,1.7,0.0
2023-06-29T18:10:00-05:00,3.7,1.5,0.0
2023-06-29T18:15:00-05:00,1.2,1.5,0.0
2023-06-29T18:20:00-05:00,1.3,1.2,0.0
2023-06-29T18:25:00-05:00,7.0,1.1,0.0
2023-06-29T18:30:00-05:00,8.3,1.0,0.0
2023-06-29T18:35:00-05:00,8.3,0.9,0.0
2023-06-29T18:40:00-05:00,0.5,0.8,0.0
2023-06-29T18:45:00-05:00,2.3,0.6,0.0
2023-06-29T18:50:00-05:00,3.6,0.4,1.1
2023-06-29T18:55:00-05:00,2.5,0.4,0.0
2023-06-29T19:00:00-05:00,0.3,0.3,0.0
2023-06-29T19:05:00-05:00,0.3,0.3,0.0
2023-06-29T19:10:00-05:00,3.6,0.3,0.7
2023-06-29T19:15:00-05:00,3.6,0.3,1.4
2023-06-29T19:20:00-05:00,1.2,0.3,1.4
2023-06-29T19:25:00-05:00,0.4,0.2,1.5
2023-06-29T19:30:00-05:00,0.4,0.2,1.6
2023-06-29T19:35:00-05:00,3.6,0.2,1.6
2023-06-29T19:40:00-05:00,3.0,0.2,1.7
2023-06-29T19:45:00-05:00,0.5,0.2,1.9
2023-06-29T19:50:00-05:00,0.4,0.2,2.0
2023-06-29T19:55:00-05:00,3.6,0.2,2.1
2023-06-29T20:00:00-05:00,3.0,0.2,0.0
2023-06-29T20:05:00-05:00,1.2,0.1,0.0
2023-06-29T20:10:00-05:00,3.5,0.1,0.0
2023-06-29T20:15:00-05:00,3.5,0.1,0.1
2023-06-29T20:20:00-05:00,7.3,0.0,5.9
2023-06-29T20:25:00-05:00,4.5,0.0,7.3
2023-06-29T20:30:00-05:00,3.6,0.0,7.4
2023-06-29T20:35:00-05:00,3.6,0.0,0.0
2023-06-29T20:40:00-05:00,3.6,0.0,0.0
2023-06-29T20:45:00-05:00,3.6,0.0,0.0
2023-06-29T20:50:00-05:00,3.6,0.0,1.7
2023-06-29T20:55:00-05:00,3.6,0.0,3.2
2023-06-29T21:00:00-05:00,3.4,0.0,2.1
2023-06-29T21:05:00-05:00,3.4,0.0,0.0
2023-06-29T21:10:00-05:00,3.3,0.0,0.0
2023-06-29T21:15:00-05:00,7.1,0.0,3.3
2023-06-29T21:20:00-05:00,6.2,0.0,3.3
2023-06-29T21:25:00-05:00,3.4,0.0,0.9
2023-06-29T21:30:00-05:00,3.3,0.0,0.1
2023-06-29T21:35:00-05:00,3.3,0.0,0.2
2023-06-29T21:40:00-05:00,3.3,0.0,3.4
2023-06-29T21:45:00-05:00,4.3,0.0,2.8
2023-06-29T21:50:00-05:00,8.1,0.0,0.3
2023-06-29T21:55:00-05:00,3.3,0.0,0.2
2023-06-29T22:00:00-05:00,3.3,0.0,3.4
2023-06-29T22:05:00-05:00,3.2,0.0,2.9
2023-06-29T22:10:00-05:00,3.2,0.0,1.1
2023-06-29T22:15:00-05:00,3.2,0.0,3.3
2023-06-29T22:20:00-05:00,3.3,0.0,3.4
2023-06-29T22:25:00-05:00,3.2,0.0,7.3
2023-06-29T22:30:00-05:00,3.2,0.0,4.5
2023-06-29T22:35:00-05:00,3.2,0.0,3.6
2023-06-29T22:40:00-05:00,3.2,0.0,3.6
2023-06-29T22:45:00-05:00,3.1,0.0,3.6
2023-06-29T22:50:00-05:00,3.1,0.0,3.6
2023-06-29T22:55:00-05:00,3.1,0.0,3.6
